Provinsi,Kab/Kota,Prob_Klaster_0,Prob_Klaster_1,Prob_Klaster_2,Prob_Klaster_3,Klaster
MALUKU UTARA,Halmahera Tengah,0.6377230424242836,4.3104313066935454e-37,0.014836956483418826,0.34744000109229756,0
MALUKU UTARA,Kepulauan Sula,0.7438630335587314,2.591999067517544e-34,0.01373003196344642,0.2424069344778223,0
MALUKU UTARA,Halmahera Selatan,0.966286687858782,1.435365009928881e-34,0.0063327915261295175,0.027380520615088624,0
MALUKU UTARA,Halmahera Utara,0.07678591863233632,1.302244010942404e-08,0.08696964355254902,0.8362444247926745,3
MALUKU UTARA,Halmahera Timur,0.06733276352945938,8.773996730267309e-28,0.02155539438542227,0.9111118420851184,3
MALUKU UTARA,Pulau Morotai,0.6912574657605216,9.404930068148414e-15,0.16140500050178874,0.14733753373768005,0
MALUKU UTARA,Pulau Taliabu,0.6717022308630055,1.937932637197495e-16,0.15193998000329514,0.17635778913369907,0
MALUKU UTARA,Kota Ternate,0.9370896051127221,2.133094633300178e-15,0.020658125134584128,0.042252269752691585,0
MALUKU UTARA,Kota Tidore Kepulauan,0.7193912453476723,1.0670489243309788e-31,0.009176827045255798,0.271431927607072,0
PAPUA BARAT,Fakfak,0.0015898354047363186,1.945075501618103e-48,7.284354881312917e-05,0.9983373210464507,3
PAPUA BARAT,Kaimana,0.19836580416727123,6.89869015208817e-51,0.003308089133239017,0.7983261066994898,3
PAPUA BARAT,Teluk Wondama,1.2786576850911655e-05,4.740023781631772e-131,2.1279644639840458e-11,0.9999872134018695,3
PAPUA BARAT,Teluk Bintuni,0.9999931949067181,5.6674857752912855e-99,6.805093281667747e-06,3.304160368002669e-80,0
PAPUA BARAT,Manokwari,0.6067427379679129,1.9356954215839084e-42,0.013193464735937601,0.38006379729615003,0
PAPUA BARAT,Sorong Selatan,0.09310402755380728,1.591899179270542e-57,0.0009479195104923715,0.9059480529357004,3
PAPUA BARAT,Sorong,0.9997836938431546,5.643591044591289e-100,1.1764813843746898e-05,0.00020454134300166275,0
PAPUA BARAT,Raja Ampat,0.08627656249395546,3.2268410874624283e-52,0.0010463562931231057,0.9126770812129215,3
PAPUA BARAT,Tambrauw,1.567331931000528e-06,8.647353347593508e-160,3.477902370896975e-13,0.9999984326677213,3
PAPUA BARAT,Maybrat,1.6035841391362946e-05,1.293941030388946e-138,3.686432368421536e-11,0.9999839641217443,3
PAPUA BARAT,Manokwari Selatan,0.00011116520864927105,4.2897885035569627e-116,1.7365123804357605e-09,0.9998888330548382,3
PAPUA BARAT,Pegunungan Arfak,5.030670485042593e-07,5.187580548304997e-174,5.689940164062723e-14,0.9999994969328947,3
PAPUA BARAT,Kota Sorong,0.11451075796983412,7.933278162218512e-15,0.8854823962681992,6.845761959137805e-06,2
PAPUA,Merauke,0.982919920352765,4.9247291116359e-41,0.017080072269188964,7.3780461053342965e-09,0
PAPUA,Jayawijaya,1.6351049033888024e-05,5.09135095361611e-181,2.5630082878580853e-14,0.9999836489509405,3
PAPUA,Jayapura,0.6625573577811052,5.437289826455506e-16,0.33744156629348243,1.0759254119254471e-06,0
PAPUA,Nabire,0.997496767176883,3.055808660526185e-82,0.00023128347065076677,0.0022719493524663496,0
PAPUA,Kepulauan Yapen,0.0015872836196541558,7.020713063788222e-101,1.6011719388804606e-07,0.998412556263152,3
PAPUA,Biak Numfor,0.00016041792251340057,5.451558531397971e-47,4.043371137199687e-05,0.999799148366115,3
PAPUA,Paniai,6.148506733551538e-07,1.5230925928456801e-187,3.6326630652467245e-15,0.9999993851493229,3
PAPUA,Puncak Jaya,1.6860644393546024e-07,1.3716742292973494e-173,2.5149339571988994e-15,0.9999998313935536,3
PAPUA,Mimika,3.032977001734513e-18,1.9943420495260727e-27,1.0,0.0,2
PAPUA,Boven Digoel,0.011883511869941563,2.4838207545212507e-43,0.0005828802237140598,0.9875336079063444,3
PAPUA,Mappi,0.0008748205358265343,6.485848107133387e-88,1.845381079154295e-07,0.9991249949260655,3
PAPUA,Asmat,0.001541138341716737,1.7064874852020856e-111,6.969571849935957e-07,0.9984581647010984,3
PAPUA,Yahukimo,4.4194173870645384e-08,2.1900029404906885e-181,7.007626786774073e-17,0.999999955805826,3
PAPUA,Pegunungan Bintang,2.9892074144487016e-05,7.856029098398764e-111,2.257586339051293e-10,0.9999701077000969,3
PAPUA,Tolikara,3.882329810817169e-06,2.0096979036251687e-154,2.6815739344381608e-12,0.9999961176675077,3
PAPUA,Sarmi,0.3337607140947322,1.6123711929758298e-42,0.00880294022915763,0.6574363456761102,3
PAPUA,Keerom,0.16739455350520044,1.5938644419123205e-63,0.002138854894336975,0.8304665916004627,3
PAPUA,Waropen,7.666712989799444e-06,2.9844381364647378e-78,1.0037557374777417e-08,0.999992323249453,3
PAPUA,Supiori,2.5818957212299683e-08,1.3618626319369732e-179,3.763564772738571e-17,0.9999999741810427,3
PAPUA,Mamberamo Raya,0.00012602109410726943,1.3008597344073954e-121,2.514793774550968e-09,0.9998739763910989,3
PAPUA,Nduga *,2.6850591827308632e-08,3.999000828619359e-201,2.0605154681542065e-16,0.9999999731494079,3
PAPUA,Lanny Jaya,6.118983414765543e-09,4.595654783208091e-214,6.036703150805883e-18,0.9999999938810165,3
PAPUA,Mamberamo Tengah,5.899330988179289e-08,3.906794490734358e-188,4.80754582326988e-16,0.9999999410066898,3
PAPUA,Yalimo,1.6550457471972802e-06,3.440424722607869e-166,8.435108909004117e-13,0.9999983449534093,3
PAPUA,Puncak,1.0149431706202617e-07,9.840171986362627e-184,1.4527469837079647e-15,0.9999998985056815,3
PAPUA,Dogiyai,0.00010044696346072953,2.377741300571358e-91,1.0293234371276054e-08,0.9998995427433048,3
PAPUA,Intan Jaya,2.9421152882669135e-10,3.4657314009525746e-224,3.0125097042515918e-21,0.9999999997057887,3
PAPUA,Deiyai,8.637300480018375e-10,1.3015510783211339e-221,5.0070172946062496e-20,0.99999999913627,3
PAPUA,Kota Jayapura,0.002596915950893692,9.896879145725194e-05,0.9973041152576488,8.180699159663634e-55,2
