Provinsi,Kab/Kota,Prob_Klaster_0,Prob_Klaster_1,Prob_Klaster_2,Prob_Klaster_3,Prob_Klaster_4,Prob_Klaster_5,Klaster
KALIMANTAN SELATAN,Barito Kuala,0.0002982530464631076,0.8320586120739868,9.514385876861974e-29,0.008177994946204862,3.434380565751944e-06,0.15946170555277947,1
KALIMANTAN SELATAN,Tapin,0.00149995518375385,0.23142916372750671,6.110864997877401e-19,0.03165782418862253,0.0001312347788399439,0.7352818221212768,5
KALIMANTAN SELATAN,Hulu Sungai Selatan,0.00017170515591323062,0.8900754718437087,1.0567908346070949e-32,0.02437910382373699,3.437733536462885e-07,0.08537337540328749,1
KALIMANTAN SELATAN,Hulu Sungai Tengah,0.0007344265492299142,0.6898801869938626,4.57074826474816e-27,0.0878183849666846,1.1093444925511797e-05,0.22155590804529754,1
KALIMANTAN SELATAN,Hulu Sungai Utara,0.002534610934094281,0.119004562132238,1.394698026814195e-22,0.5552252340057605,5.934201531363973e-05,0.32317625091259367,3
KALIMANTAN SELATAN,Tabalong,0.002653655538156326,0.17982631151139963,5.805234754455346e-28,1.013118675904629e-26,0.0023251145028967066,0.8151949184475474,5
KALIMANTAN SELATAN,Tanah Bumbu,0.030625468715959177,0.0010035255689833475,8.537000382956697e-12,1.4981036966682655e-28,0.09648590860849725,0.8718850970980231,5
KALIMANTAN SELATAN,Balangan,0.0005281604635737925,0.7603806235867868,9.630211762091861e-34,4.383181619271042e-09,1.81997736299303e-05,0.23907301179282775,1
KALIMANTAN SELATAN,Kota Banjarmasin,0.3468603098344935,1.056774196797277e-07,2.2107818310686185e-06,2.5090792151210313e-66,0.5546695709204502,0.09846780278580536,4
KALIMANTAN SELATAN,Kota Banjar Baru,0.0029685044003638305,0.029584548240917125,1.9489689003570958e-16,0.05675656197765011,0.00041566500753576624,0.9102747203735331,5
KALIMANTAN TIMUR,Paser,0.7830199629224402,8.13859465878574e-13,2.2761658547374996e-19,9.737235850288617e-211,0.1928205937906536,0.024159443286092035,0
KALIMANTAN TIMUR,Kutai Barat,0.04207866921148023,0.0014831516812480157,1.5015933780304903e-24,1.2546967764965614e-63,0.21593901862973985,0.740499160477532,5
KALIMANTAN TIMUR,Kutai Kartanegara,0.9999999999905453,1.1768086242104408e-224,9.454392141568727e-12,0.0,7.160256724564794e-53,4.973359843544482e-73,0
KALIMANTAN TIMUR,Kutai Timur,1.0,1.4282925699246294e-116,7.31952138800007e-18,0.0,3.494945896336627e-25,3.2417381361433864e-34,0
KALIMANTAN TIMUR,Berau,0.1796713991690101,2.495503922266881e-07,6.000658312687261e-15,1.2319066276745619e-120,0.7249458759004986,0.09538247538009292,4
KALIMANTAN TIMUR,Penajam Paser Utara,0.0005176850733269571,0.9114584345393935,1.7856730525705926e-33,0.001058017572515498,9.203516812278672e-06,0.08695665929795181,1
KALIMANTAN TIMUR,Mahakam Hulu,0.00199385382438957,0.7242532244493513,1.0311291370469807e-40,0.2729706217807727,2.033484172276993e-05,0.0007619651037637603,1
KALIMANTAN TIMUR,Kota Balikpapan,0.9970940737348712,2.553145816663483e-99,0.0029059262651287524,0.0,4.256021580350305e-24,3.742032409811445e-42,0
KALIMANTAN TIMUR,Kota Samarinda,0.9996798271535592,1.5041038760295615e-24,3.1539730756983372e-06,0.0,0.00031701541964285337,3.4537222203304122e-09,0
KALIMANTAN TIMUR,Kota Bontang,0.9950260415022928,6.713201803784019e-21,0.0044638570813556495,5.0927188596808195e-245,0.0005100546527162052,4.6763635076969123e-08,0
KALIMANTAN UTARA,Malinau,0.0016759392020684945,0.6342585009976175,2.502320497906991e-26,1.6091912321120867e-05,0.00021912410763955323,0.3638303437803532,1
KALIMANTAN UTARA,Bulungan,0.010164209637264958,0.5484629087532344,5.4788366599558e-28,3.3339844558365844e-15,0.012179519874042203,0.429193361735455,1
KALIMANTAN UTARA,Tana Tidung,0.0016650879046055341,0.03275360993720922,5.368676511504894e-19,0.49814068068426226,5.413816606891249e-05,0.4673864833078541,3
KALIMANTAN UTARA,Nunukan,0.005089843895795822,0.06617342138370695,1.9649876916802556e-24,9.955047748831608e-33,0.010294746711517174,0.91844198800898,5
KALIMANTAN UTARA,Kota Tarakan,0.034686751851222365,0.0004005801683386758,3.4560697391152464e-20,1.3229420798746615e-72,0.20241450857389748,0.7624981594065415,5
SULAWESI UTARA,Bolaang Mongondow,0.005208398801748796,0.3222069859160232,5.378257037110479e-23,0.1025322893364815,0.0004606446279897996,0.5695916813177567,5
SULAWESI UTARA,Minahasa,0.014119660346186311,0.013032949091929792,3.564232836744941e-17,1.8834789933404305e-14,0.020870975401335857,0.9519764151605291,5
SULAWESI UTARA,Kepulauan Sangihe,0.005767224492193957,0.136117785140017,1.596255539966582e-29,0.846367677169353,0.0005005171891933814,0.011246796009242626,3
SULAWESI UTARA,Kepulauan Talaud,0.0007564318843323478,0.931196111061364,9.267469848989984e-40,0.0582730937329501,4.916831977194747e-07,0.00977387163815584,1
SULAWESI UTARA,Minahasa Selatan,0.013477077907618294,0.5685824093802201,4.133738603313325e-25,0.03504459889070186,0.002679396211145787,0.380216517610314,1
SULAWESI UTARA,Minahasa Utara,0.06592810767109751,4.92222175995262e-06,1.8743538675399354e-09,6.654381522757191e-08,0.07100264265225915,0.8630642590367142,5
SULAWESI UTARA,Bolaang Mongondow Utara,0.015142152465554741,0.06023294884119966,1.4401021064333698e-21,0.487113296397089,0.00033180770743825434,0.4371797945887183,3
SULAWESI UTARA,Siau Tagulandang Biaro,0.0019840542466837206,0.8078921068673469,5.518811548512408e-33,0.15787855921717606,6.52323661110328e-06,0.03223875643218221,1
SULAWESI UTARA,Minahasa Tenggara,0.0015688350235749443,0.665196695620039,1.2092825240727261e-40,0.3325241495474157,8.434919730339492e-05,0.0006259706116669182,1
SULAWESI UTARA,Bolaang Mongondow Selatan,0.015697006996059103,0.18321575429371414,8.586576152389942e-34,0.7987055349964376,0.001405264437262168,0.0009764392765270261,3
SULAWESI UTARA,Bolaang Mongondow Timur,0.00820303301730584,0.0027550926659190436,1.9800826028609173e-16,0.22595138412910762,0.00023486187703466158,0.7628556283106325,5
SULAWESI UTARA,Kota Manado,0.748516926072117,1.0543891641735398e-19,0.24884579119695355,6.350551800231762e-93,0.0025986497179827685,3.863301294686855e-05,0
SULAWESI UTARA,Kota Bitung,0.37106945544552317,1.3369244272598598e-10,0.00038316515252986947,5.396117576487534e-13,0.2668769292439544,0.3616704500237603,0
SULAWESI UTARA,Kota Tomohon,0.07877698453445674,2.6712387374583037e-09,1.125887182190387e-06,0.11212771212360655,0.01507314966235947,0.7940210251211564,5
SULAWESI UTARA,Kota Kotamobagu,0.01694731397176908,8.980732840679613e-06,2.4605413114508216e-11,0.18639035578615706,0.0014653674395510594,0.7951879820450766,5
SULAWESI TENGAH,Banggai Kepulauan,0.0011110423184299177,0.5632791410936827,8.383761114353229e-47,0.4355314567763429,4.2722255907608786e-05,3.563755563697042e-05,1
SULAWESI TENGAH,Banggai,0.00729151177570791,0.01426351595420623,5.537813781682556e-29,2.4709660604802657e-47,0.019905685489615042,0.9585392867804708,5
SULAWESI TENGAH,Morowali,0.9999965144608576,3.081144920009108e-35,3.1870751261424087e-29,0.0,3.2300869372874048e-06,2.554522053846404e-07,0
SULAWESI TENGAH,Poso,0.0010599447090136227,0.9973003157980452,2.182622445316432e-56,0.0011102064666250989,0.0005252308174353473,4.3022088806676476e-06,1
SULAWESI TENGAH,Donggala,0.0021069248696423807,0.9870473154042917,1.030521002942336e-51,7.577669268888566e-07,0.010839993916025345,5.008043113669181e-06,1
SULAWESI TENGAH,Toli-Toli,0.0014185996503038461,0.9857836665847307,7.175289562303675e-45,0.01227691550446929,0.00024809486049368187,0.00027272340000244333,1
SULAWESI TENGAH,Buol,0.0019730200653989213,0.5425626905394703,3.671308683298121e-43,0.4549877405735365,0.0004086059365041089,6.79428850900985e-05,1
SULAWESI TENGAH,Parigi Moutong,0.0037747514983625277,0.984238263677935,3.0022837619769274e-50,1.4704371982141487e-15,0.011558076264611186,0.00042890855908994603,1
SULAWESI TENGAH,Tojo Una-Una,0.0009825672191385857,0.3486363395709669,3.136825359502384e-52,0.6494929067276836,0.0008879409320020123,2.4555020894996724e-07,3
SULAWESI TENGAH,Sigi,0.0010034059593808104,0.9976087845208564,1.5954723358108966e-48,0.0008387181366178644,7.2442644147582e-05,0.0004766487389972683,1
SULAWESI TENGAH,Banggai Laut,0.0022516709856221766,0.4654822012498882,2.832628493685534e-45,0.5321296595868531,0.0001176593790016161,1.8808798634957256e-05,3
SULAWESI TENGAH,Morowali Utara,0.0017013571376559408,0.9966102973143963,1.1589726618842748e-46,4.798452738961557e-08,0.0010685873080457837,0.0006197102553745785,1
SULAWESI TENGAH,Kota Palu,0.07181147658225501,4.463240789299177e-05,7.533428957998949e-11,8.078221749345633e-31,0.17035655131902316,0.7577873396154946,5
SULAWESI SELATAN,Kepulauan Selayar,0.0010026786424192167,0.7986927361419779,2.571748000155131e-44,0.19987903859353426,2.518525820618878e-05,0.00040036136386239205,1
SULAWESI SELATAN,Bulukumba,0.0007582108956835209,0.8064091186079979,6.577895934483592e-32,7.610881628594111e-08,5.597836926635741e-05,0.1927766160182359,1
SULAWESI SELATAN,Bantaeng,0.003015133164195752,0.8809532135594195,6.232264054899476e-30,0.014477011708900011,0.0002647918502361924,0.10128984971724861,1
SULAWESI SELATAN,Jeneponto,0.0011244244044975667,0.9984428510038433,6.474421540438637e-52,0.00011256232333323949,0.0002163128117298677,0.00010384945659600795,1
SULAWESI SELATAN,Takalar,0.0017071879696344842,0.8157813112693912,7.416122035041921e-29,0.0012365827285030486,0.0001293142193773785,0.18114560381309383,1
SULAWESI SELATAN,Gowa,0.004855230583885559,0.125336704909902,2.9748947059647417e-25,8.392488207948798e-27,0.00751902801992003,0.8622890364862924,5
SULAWESI SELATAN,Sinjai,0.0006880838876183449,0.9434314581952304,1.9197234497685834e-37,1.7385944221166838e-05,1.9687258172767835e-05,0.05584338471475731,1
SULAWESI SELATAN,Maros,0.04258683678883871,0.016093197307854433,1.1387216747975114e-18,1.5956648908056294e-15,0.09306197718437724,0.8482579887189279,5
SULAWESI SELATAN,Pangkajene Dan Kepulauan,0.07253329323617534,0.01564568372412582,1.5603472057726007e-29,2.8052839994856467e-39,0.8792550414900846,0.0325659815496143,4
SULAWESI SELATAN,Barru,0.03823256802321432,0.0009561971068382645,6.716697762412083e-16,0.43425645526513007,0.012542147934102528,0.5140126316707143,5
SULAWESI SELATAN,Bone,0.035339587504211165,0.0004131253886442215,5.84004022658617e-30,1.046547891822392e-77,0.19988740363064034,0.7643598834765043,5
SULAWESI SELATAN,Soppeng,0.0013512174580190375,0.7430193947185724,7.503055808721584e-28,0.00012110652762035496,0.0001159499758945683,0.2553923313198936,1
SULAWESI SELATAN,Wajo,0.0029847811461601544,0.20408514866597297,5.9621892926388435e-24,2.0037294213774622e-20,0.002905521650316146,0.7900245485375508,5
SULAWESI SELATAN,Sidenreng Rappang,0.002062278952105882,0.22400968763986145,4.922614093483388e-20,4.628942425108958e-06,0.0005129774287522893,0.7734104270368553,5
SULAWESI SELATAN,Pinrang,0.0051477693437612425,0.3575369673009059,1.861418036524315e-28,1.0821490800268267e-20,0.0053921626175840775,0.6319231007377488,5
SULAWESI SELATAN,Enrekang,0.0008846688772125838,0.9644777075765383,2.3318256880903806e-47,0.03410115659776995,2.0892369066224243e-05,0.0005155745794129402,1
SULAWESI SELATAN,Luwu,0.02234614563219837,0.8766482290563083,1.537745168336005e-31,2.2362485506083724e-10,0.04804425987026154,0.052961365217606964,1
SULAWESI SELATAN,Tana Toraja,0.0012619806799570189,0.9205546766332916,5.275807104522911e-42,0.07709030909157805,6.81745414437664e-05,0.001024859053729547,1
SULAWESI SELATAN,Luwu Utara,0.0038375338164155655,0.9902620248009454,7.487059157681636e-40,1.6879642865973166e-06,0.004199797515138468,0.001698955903213963,1
SULAWESI SELATAN,Luwu Timur,0.0073006834251704966,0.03950665538578814,2.929384209054193e-21,1.16775953587216e-30,0.01757510692170422,0.9356175542673372,5
SULAWESI SELATAN,Toraja Utara,0.0009144944922236205,0.9826271789693121,2.2194933973847e-44,0.015106725203437964,3.067817466957043e-05,0.0013209231603567486,1
SULAWESI SELATAN,Kota Makassar,0.05348257657972949,1.0165495476830628e-220,0.9465174234202708,0.0,7.789287747004126e-76,3.421473032413441e-95,2
SULAWESI SELATAN,Kota Parepare,0.006706683280470221,0.0004200203525790289,2.4688672067743816e-13,0.24413359630205675,0.0011674347529166814,0.7475722653117305,5
SULAWESI SELATAN,Kota Palopo,0.22829082619974053,2.6099781079357546e-08,5.663011333816878e-08,0.05365329164079652,0.13169974621154723,0.5863560532180212,5
SULAWESI TENGGARA,Buton,0.004166531638848905,0.06024744332795903,3.463071175771287e-36,0.933948995661625,0.0015544682751216265,8.25610964453802e-05,3
SULAWESI TENGGARA,Muna,0.02224459107338591,0.38951375820433864,3.355579986152398e-33,0.566554833266689,0.019449079054315584,0.002237738401270768,3
SULAWESI TENGGARA,Konawe,0.012289895238408973,0.9657233421601691,2.491344444958349e-34,0.00013052891668210358,0.01379934137794345,0.008056892306796466,1
SULAWESI TENGGARA,Kolaka,0.04982641254936421,0.07137993957195429,4.4169985890123535e-37,5.376702340130324e-49,0.27585936433047903,0.6029342835482027,5
SULAWESI TENGGARA,Konawe Selatan,0.0014098253802571085,0.9859681659431481,2.0227794124136835e-45,8.848391680127849e-08,9.20983536702804e-05,0.01252982183900782,1
SULAWESI TENGGARA,Bombana,0.0011513817821870898,0.9332494742331403,4.894557365418401e-38,0.058565910211057254,3.466026120196056e-05,0.00699857351241343,1
SULAWESI TENGGARA,Wakatobi,0.0007742422599985499,0.6224789795449966,1.1060263065215387e-54,0.3767096903313234,3.369138719940754e-05,3.3964764819380087e-06,1
SULAWESI TENGGARA,Kolaka Utara,0.0014931716549571891,0.9962902232888377,2.8934472335373985e-45,0.0015212125419014958,0.00044202468236501904,0.0002533678319386219,1
SULAWESI TENGGARA,Buton Utara,0.0010511362823395947,0.4243676436070592,7.267576953372453e-50,0.5744996507495385,7.83161205689301e-05,3.2532404938295378e-06,3
SULAWESI TENGGARA,Konawe Utara,0.0012869183703336402,0.40466615694375474,8.006221453842984e-46,0.593891007812435,0.0001394790919951913,1.6437781481351536e-05,3
SULAWESI TENGGARA,Kolaka Timur,0.0013834167416973211,0.4395727970360563,2.3182824723461926e-45,0.5588145760570814,0.00020796108753590975,2.1249077629099064e-05,3
SULAWESI TENGGARA,Konawe Kepulauan,0.0006522805311411048,0.3280737283172561,6.006708635356805e-68,0.6712284737596407,4.5516185392818714e-05,1.2065692477809226e-09,3
SULAWESI TENGGARA,Muna Barat,0.001349443920564238,0.5923274643279961,4.00920399943949e-48,0.40627059001688587,3.43417575044791e-05,1.815997704929566e-05,1
SULAWESI TENGGARA,Buton Tengah,0.0018417198387952875,0.17503878649889176,1.8239838846086736e-47,0.8225674300627538,0.0005514022698042016,6.613297548596838e-07,3
SULAWESI TENGGARA,Buton Selatan,0.002465249997180729,0.20310049423583065,5.379200417098595e-43,0.7939888899491437,0.0004344738161956265,1.0892001649274889e-05,3
SULAWESI TENGGARA,Kota Kendari,0.01101268025751218,0.025973338130400106,6.100259943875812e-18,4.260650695660836e-35,0.03918137666785788,0.9238326049442298,5
SULAWESI TENGGARA,Kota Baubau,0.030628030448696688,0.0009140754138597735,2.1608061933644502e-14,0.01261019844453217,0.014840174177579114,0.9410075215153106,5
GORONTALO,Boalemo,0.0002898625646834133,0.09088462495018544,4.592279985893098e-60,0.9068395342823828,0.001985977960156876,2.425913839208871e-10,3
GORONTALO,Gorontalo,0.0015397855270536432,0.993164867275067,2.7624570756951482e-65,1.2653292744392785e-08,0.005294873629277587,4.609153091525553e-07,1
GORONTALO,Pohuwato,0.0007281217155364181,0.7464016236310496,3.9546180422737096e-64,0.2519889943902235,0.0008812491737157317,1.1089474852763355e-08,1
GORONTALO,Bone Bolango,0.0008206334877576204,0.23760976402391631,2.5385125687841183e-51,0.7611119212485814,0.000457422127586725,2.591121579397743e-07,3
GORONTALO,Gorontalo Utara,0.0004081699517731113,0.2747583218063116,1.4189653964332022e-62,0.7247638088294013,6.969073739655939e-05,8.67511740663044e-09,3
GORONTALO,Kota Gorontalo,0.0017925080997964792,0.39854596652346147,1.1028951642366302e-22,0.017915338373630813,0.00011760561435639635,0.581628581388755,5
SULAWESI BARAT,Majene,0.000985737058362655,0.6464000389260376,3.3089387143961535e-49,0.3525219914578644,7.565743215303135e-05,1.6575125582329122e-05,1
SULAWESI BARAT,Polewali Mandar,0.002305558870182008,0.9907349681480891,3.917766630355885e-49,5.410204905465751e-09,0.00690335113437419,5.6116437149694234e-05,1
SULAWESI BARAT,Mamasa,0.0009561146284629644,0.6918901606687397,4.565708919127319e-52,0.30712537881990126,9.565729859907162e-06,1.878015303632491e-05,1
SULAWESI BARAT,Mamuju,0.0011792135692824239,0.7415524818597163,1.9836230989565261e-28,4.618626739890073e-06,0.0001234245432416704,0.25714026140101964,1
SULAWESI BARAT,Mamuju Utara,0.0002808517996543621,0.8253559103087316,8.726579936440602e-29,0.00013286355721094727,6.311067669998224e-06,0.17422406326673306,1
SULAWESI BARAT,Mamuju Tengah,0.0004420272634136763,0.887309721487808,2.9149851838105716e-35,0.07166694039250444,3.109803824548954e-07,0.040580999875891574,1
MALUKU,Maluku Tenggara Barat,1.2170195180592868e-07,1.7792688254937002e-05,6.143011269265617e-93,0.9866162835362933,0.0133658020735001,1.0750061695862719e-25,3
MALUKU,Maluku Tenggara,3.5185445836371466e-05,0.00023630869263166582,2.1970468499910113e-65,0.9717315882232939,0.02799691763823788,1.9687152778121928e-16,3
MALUKU,Maluku Tengah,0.0032858432681320176,6.473147368573802e-08,4.061172194608446e-36,0.0026126487307696405,0.9941014431555868,1.1403778803036623e-10,4
MALUKU,Buru,0.0025745633108684245,0.01368499501370718,2.582973964859614e-45,0.9760214297621627,0.007718985157899591,2.6755362244677997e-08,3
MALUKU,Kepulauan Aru,1.0609553174708684e-07,0.00033295217402964293,1.3578445761297758e-112,0.9995225359262428,0.0001444058041957241,2.1475612345994158e-24,3
MALUKU,Seram Bagian Barat,5.006410715508713e-06,7.081425456512554e-06,4.2931383792872826e-73,0.8775904837605276,0.1223974284033005,5.185852473461343e-21,3
MALUKU,Seram Bagian Timur,7.5485072210471286e-06,0.0013832093544297287,2.2859862118045725e-76,0.9952707250085756,0.003338517129773644,1.0398214324318917e-17,3
MALUKU,Maluku Barat Daya,1.492382658635058e-09,9.766920121906902e-06,8.433960440478671e-129,0.9998445332083339,0.00014569837916153755,6.057703558717842e-32,3
MALUKU,Buru Selatan,0.0014498945981663537,0.6645806664892348,2.134596429497064e-62,0.33395627242050524,1.2996307044446259e-05,1.7018504913069798e-07,1
MALUKU,Kota Ambon,0.6433944636313049,1.5752901789795078e-15,0.07702600954004031,5.326523537978927e-10,0.1914375943191602,0.08814193197684063,0
MALUKU,Kota Tual,0.0001310629614595557,1.6634782179334397e-12,3.7443508221051666e-46,0.0034176156170632292,0.9964513214198137,5.0841282360686065e-18,4
MALUKU UTARA,Halmahera Barat,0.0017834275988353938,0.8491962969359801,9.139170409851908e-34,0.1217030321956632,4.546363063495958e-06,0.02731269690645779,1
MALUKU UTARA,Halmahera Tengah,0.006531476361548469,0.7757167494838446,9.910560764157594e-38,0.21394453441555852,0.0029469022886852354,0.0008603374503631999,1
MALUKU UTARA,Kepulauan Sula,0.0008560823681956003,0.9029222206437288,1.9594793187468576e-35,0.06948997065297946,8.715612358847265e-07,0.026730854773860207,1
MALUKU UTARA,Halmahera Selatan,0.00024233985706282314,0.8871984669490837,1.0617910655691903e-35,0.0004929373242278727,7.179133789574912e-07,0.11206553795624671,1
MALUKU UTARA,Halmahera Utara,0.021008000296256612,4.348667102708357e-07,5.458077875052281e-09,0.258993635830877,0.0038270102198146114,0.7161709133282638,5
MALUKU UTARA,Halmahera Timur,0.03408955990512588,8.556980422570977e-05,8.123455960022892e-28,0.8551195683643478,0.1106815780879345,2.3723838366179033e-05,3
MALUKU UTARA,Pulau Morotai,0.018263772704526966,0.0008549456510205446,1.7618870750666178e-15,0.05779349026513413,0.0004799657748642235,0.9226078256044523,5
MALUKU UTARA,Pulau Taliabu,0.03226103849242459,0.002688668633429003,5.982588878699933e-17,0.1239044444390435,0.0009831976822830667,0.8401626507528198,5
MALUKU UTARA,Kota Ternate,0.002966259260541795,0.0453729532590276,6.98658777149034e-16,0.005655464755088269,0.0006507599510527295,0.945354562774289,5
MALUKU UTARA,Kota Tidore Kepulauan,0.00048420022234286667,0.8601666645011631,9.279627045633317e-33,0.07313786230381059,3.9203598784519654e-07,0.0662108809366957,1
PAPUA BARAT,Fakfak,0.00019628033576930872,3.5711081047891333e-09,1.7824628265583668e-48,0.062313555664857426,0.9374901604282647,3.2090558078041066e-16,4
PAPUA BARAT,Kaimana,0.0011915668683332005,0.28126248141000415,7.715939322178026e-52,0.7173349803122411,0.00021071807894035058,2.5333048118828876e-07,3
PAPUA BARAT,Teluk Wondama,8.326315573354162e-11,7.522715011029877e-07,4.2123067975421787e-132,0.9990690035414284,0.0009302441038073841,5.6623390942067336e-37,3
PAPUA BARAT,Teluk Bintuni,4.972289689918547e-06,2.277664740305707e-06,3.683567741163045e-100,1.0456705415419692e-99,0.9999927500455693,1.332311202594603e-19,4
PAPUA BARAT,Manokwari,0.0019358140911752302,2.082871344004191e-05,9.992536327305497e-44,0.002098770222802423,0.9959445869287047,4.3877428266981645e-11,4
PAPUA BARAT,Sorong Selatan,0.0005642038090464348,0.0717345028798798,2.060730855707705e-58,0.9266497583232968,0.0010515347102624199,2.775145797735325e-10,3
PAPUA BARAT,Sorong,4.277426573125512e-06,0.03371464122366926,1.076233089713509e-101,1.0856399470015746e-06,0.9662799957098109,6.784316387468702e-22,4
PAPUA BARAT,Raja Ampat,0.0005499276080120818,0.07086870016337088,4.56476683195604e-53,0.9276390784029561,0.000942285613300248,8.21236067918198e-09,3
PAPUA BARAT,Tambrauw,1.6765536556394961e-12,4.7670545985246425e-08,3.436105411915041e-161,0.9999091434876696,9.080884010786407e-05,6.942783912578154e-44,3
PAPUA BARAT,Maybrat,1.1898304516523647e-10,1.2899034034080629e-06,6.3406512710849145e-140,0.9997997489771325,0.0001989610004810218,8.355706134593508e-37,3
PAPUA BARAT,Manokwari Selatan,4.932076433458001e-09,1.328618405358634e-05,3.936819285464785e-117,0.9986269785044969,0.0013597303793730514,3.993713701218087e-31,3
PAPUA BARAT,Pegunungan Arfak,3.070720935444e-13,7.066269381303032e-09,1.3535963161584573e-175,0.9999799111260597,2.0081807363866795e-05,1.3850722917142089e-46,3
PAPUA BARAT,Kota Sorong,0.11372843764413115,1.4349116639042836e-11,8.423389583442338e-16,1.6593988240085903e-10,0.8862532194396018,1.8342735977300718e-05,4
PAPUA,Merauke,0.0021438218788141176,0.9046867434175452,4.25811972619269e-42,5.643316657662215e-12,0.00021110833257770214,0.09295832636541963,1
PAPUA,Jayawijaya,3.269807334861753e-13,3.022851103613462e-07,3.6053834558140744e-182,0.9825396493965006,0.01746004831806231,1.1743869962385752e-48,3
PAPUA,Jayapura,0.2008200667654257,3.943008049772781e-05,2.7497704297592084e-16,2.4220493897190877e-09,0.7377934884881954,0.06134701224383138,4
PAPUA,Nabire,0.00024967721004459626,0.6327318461527018,2.760367899611444e-83,0.00015298528826244667,0.36686549134898283,8.587882329689073e-15,1
PAPUA,Kepulauan Yapen,2.395984975849354e-07,0.0008039390456092486,4.971985863140063e-102,0.9983824564314545,0.0008133649244386574,5.586006730078522e-23,3
PAPUA,Biak Numfor,3.740379316073007e-05,8.84616745829835e-15,2.2736012356336216e-47,0.0009690162069312454,0.9989935799998988,4.903824322885558e-20,4
PAPUA,Paniai,2.5310659772978992e-14,4.615096142003053e-09,3.891649595402015e-189,0.9998794163398318,0.00012057904504693027,7.388696919887909e-50,3
PAPUA,Puncak Jaya,1.4920329631059046e-14,2.2523986880030267e-09,5.349268344609178e-175,0.9999296101058555,7.038764173090351e-05,5.913125779760852e-50,3
PAPUA,Mimika,0.9999999999995905,2.5263095589147016e-61,7.112678061942813e-28,0.0,3.905415338203619e-13,1.868552364054952e-14,0
PAPUA,Boven Digoel,0.001895192172098397,1.3706382394499902e-05,2.7835395132586697e-43,0.6667237374328785,0.3313673639793302,3.329843915431031e-11,3
PAPUA,Mappi,4.11397579548687e-07,9.053577561186358e-05,1.1773079961013668e-88,0.9929863415860005,0.0069227112408080235,3.95164234782642e-23,3
PAPUA,Asmat,1.25778196522507e-06,0.0006081886606683135,9.254274641519965e-113,0.9993696703228883,2.0883234478214866e-05,2.376988284247769e-21,3
PAPUA,Yahukimo,6.069028940098434e-16,3.29275675532658e-10,1.2664347119233843e-182,0.9998561731273066,0.0001438265434170924,1.34571192406027e-54,3
PAPUA,Pegunungan Bintang,1.5464751235240316e-09,5.977260038839401e-07,2.7034439246488892e-111,0.9834004240911941,0.01659897663632668,2.5945832674351615e-33,3
PAPUA,Tolikara,9.123322568192195e-12,1.6047745071502583e-07,6.008541710174599e-156,0.9999596480599353,4.0191453490574176e-05,4.369066309515524e-40,3
PAPUA,Sarmi,0.0023950395365420207,0.4252593750798324,2.054484773793274e-43,0.5721713309619073,0.00013402196296848917,4.023245874979564e-05,3
PAPUA,Keerom,0.0008635855045657154,0.46847424701200285,1.4670805365914229e-64,0.5306509770385982,1.1035190493744817e-05,1.5525433946685836e-07,3
PAPUA,Waropen,2.9611601748115962e-08,9.67252403660647e-15,2.146254595888588e-78,0.0023346979461360364,0.9976652724422529,3.7511171547500894e-32,4
PAPUA,Supiori,4.548004873726723e-16,1.546199016321744e-10,1.2892850815604259e-180,0.9997200713452767,0.00027992850010269334,7.650779577668597e-56,3
PAPUA,Mamberamo Raya,5.087183027418529e-09,2.4312599152216512e-05,6.350613848365988e-123,0.9997941429554882,0.0001815393581765237,4.62123022398141e-30,3
PAPUA,Nduga *,1.5174338083672607e-15,5.713624518235989e-11,6.253874293048167e-203,0.999996332431891,3.6675109711834264e-06,3.633897918678257e-54,3
PAPUA,Lanny Jaya,5.2311515578936764e-17,6.040662040927971e-12,6.330514692287047e-216,0.99999696431546,3.0356784993340097e-06,5.59459239523293e-59,3
PAPUA,Mamberamo Tengah,3.0382005285202372e-15,3.7543801911211117e-10,9.17659615527415e-190,0.9999845162760139,1.548334854496151e-05,1.1386569653320525e-52,3
PAPUA,Yalimo,3.5696081531977602e-12,3.1684225608133124e-08,8.111804433572229e-168,0.9999870309021212,1.2937410083597554e-05,3.600180785233e-42,3
PAPUA,Puncak,8.466622593048393e-15,8.286151948006666e-10,2.382526876231742e-185,0.9999819196868405,1.8079484535740677e-05,4.768557660886045e-51,3
PAPUA,Dogiyai,1.202022679934293e-07,2.129088142587202e-07,2.6829276237931317e-91,0.7089588445239068,0.2910408223650111,6.316673284631723e-29,3
PAPUA,Intan Jaya,4.603119293851526e-20,2.584335080488841e-13,1.1537706746952626e-225,0.9999880640764225,1.1935923319039305e-05,2.9978744301251073e-69,3
PAPUA,Deiyai,5.59570496634488e-19,8.143739240873178e-13,2.590072900852495e-223,0.9999945292541407,5.47074504491651e-06,1.5666620405486222e-65,3
PAPUA,Kota Jayapura,0.9833119167181754,6.246210187749077e-17,0.00010861895575553507,3.5875370048426445e-71,0.01616668899200991,0.0004127753340592574,0
